寻找爱情	心情愉快	0
蜜蜂采蜜	服务到位	0
不甘心比别人差	不关心	0
飞黄腾达	日渐式微	0
赞颂春	肚子饿	0
小宝宝可爱	珠宝	0
父母的爱	爱学习	0
不知疲倦	知识渊博	0
怀念去世的父亲	留念	1
一年四季	出塞	0
山壮观	壮志	0
能力小	富有朝气充满活力	0
事情小	事情紧急	0
时间过得很久	笑得很开心	0
人才汇集	舍己为人	0
离别感伤	盼归	0
负重前行	努力前行	1
吃的很开心	爱的很深	0
增长速度快	速度快	1
人表情	人表里不一	0
秋雨过后凉爽	菜园子	0
姐妹	很满	0
之别	差别很大	1
夸奖男人	环境影响人	0
美好憧憬	坏事变好事	0
女人气质	迁徙	0
不同年龄	人不要脸	0
谢谢	秋天果实	0
喝酒很厉害	很厉害	0
四季阳光	眼光好	0
眼和手	言和语	0
珍视	轻视	0
害怕心情	害怕	1
秋色的	冬天	0
一点办法也没有	想法一致	0
下雪	飞雪	1
结果满意	满意	1
打扫卫生干净	很干净	1
深长	最长的腿	0
咏史	阳朔	0
秋天忧伤	自勉	0
越来越少	很少	1
积极参加	积极	1
祖国强大	祖国	1
大汗淋漓	瑟瑟发抖	0
盲目自大	大雁	0
离别感伤	海潮	0
带有下雨	宋词三百首	0
女人腰粗	女人身材好	1
肥胖的样子	慢性子	0
精神愉快心情舒畅	心情复杂	0
早晨天空	天空	1
人好学	人品好	0
不听劝阻	容颜不老	0
和情人离别	风俗	0
赞美看书	归乡	0
勤学苦读	悲伤愁苦	0
天地万物	天地	1
一群人一起努力	团结一致共同努力	1
归乡	云山雾罩	0
最反常的气候	最昂贵的稿费	0
想念爱情	耕耘	0
和朋友依依惜别	楼台	0
巴结别人	善于听取别人意见	0
赞美美女	国色天香	1
睡的香	花开的多	0
小孩吃饭香	小人	0
想念爱情	西游记	0
月亮很亮	时间很久	0
寻求帮助	严格要求自己	0
风景好看	笑起来好看	0
书生气质	生活过得好	0
狼凶狠	国家强盛	0
荷花	多云	0
树很茂盛	树木茂盛	1
性欲望	盼望	0
古代赞美酒	孝顺	0
很信任	彼此相差很远	0
女人厨艺好	人品好	0
简朴	奢侈	0
坦然	矫情	0
全世界	全世界都知道	1
赞美鲜花	赞美老师	0
战士	暧昧	0
离别	离愁	1
下午天气	天气寒冷	0
严格要求别人	嘲笑别人	0
相遇美好	春光美好	0
怀念去世父母	火烧云	0
提高效率	医德高尚	0
孝顺老人	鼓励人	0
水果新鲜	山水	0
吃好喝好	刚刚好	0
相隔距离遥远	不相上下	0
夜晚	北极星	0
雨有关	日有关	0
人非	帮助别人	0
神气十足	非常生气	0
百姓生活好	赞美医生	0
小孩哭	胆小	0
感谢陪伴	陪伴	1
和情人分别	无羡	0
红豆相思	黄土高原	0
秩序	整齐有秩序	1
荷塘	难受	0
十分信任	心情十分急切	0
和朋友离别时	春城	0
排队而入	听的入神	0
树很高大	形象高大气概豪迈	0
声音难听	地势险要易守难攻	0
落差很大	声势威力很大	0
路宽阔平坦	和平	0
春天到来	高兴到了极点	0
生活有意义	忘恩负义	0
赞美人品德高尚	嘲笑别人	0
经典	亲身经历	0
雾里	鸡蛋里挑骨头	0
骂人骂得很厉害	很厉害	0
名族	帮助	0
衣裳	侥幸	0
日子过得很好	时间过得快	0
秋天	美梦成真	0
师生关系融洽	师生情谊	1
广场上人多	比不上	0
故乡	鸢尾花	0
秋天的颜色	夏天的雨	0
怀念故人	怀孕	0
思家	红叶	0
秋雨景色	幽兰	0
宏伟美丽	家庭美满	0
使出全身力气	女人身材好	0
悲伤	技艺	0
很丰富	笑得很开心	0
祝事业顺利	温顺	0
春色	绝美	0
春景	河豚	0
诸葛亮特点	读书速度特别快	0
思恋家乡及亲人	示爱	0
归乡	羊群	0
人的缺点	温暖人心	0
青春拼搏	品行	0
唯美忧伤	蛤蟆	0
友谊	精益求精	0
非常馋想吃	很想吃	1
十分高兴的样子	最高的人	0
贪玩	爱意	0
与友人惜别	桃树	0
拼劲全力	用尽全力	1
变化无穷	一成不变	0
下雪后	长久的坚持下去	0
很美味	美味	1
姿态多样	心态好	0
四季有关	马有关	0
走路优雅	学生优秀	0
众心	人物心理	0
一家四口幸福	一家人幸福	1
女人期待爱情	少女	1
思恋家乡	故园	0
考试考的好	讲课讲得好	0
牛羊成群	胸有成竹	0
抒情	才子佳人	0
歌颂中秋	温情	0
怀念老爸	夏秋	0
不安心情	心情激动	0
中学生	生命	0
对亲人思念	镇江	0
正直善良	改正错误	0
风云卷	北风	0
冬天寒风	晴天	0
写草	盆景	0
带梅花	雪梅	1
动物比喻	不动	0
浪花	花的品种很多	0
最高明的医术	最昂贵的稿费	0
全部消失	失败	0
回到故乡	回家	1
文学艺术	边玩边学	0
不愿意接受	意志坚定不可动摇	0
有理想	无法想象难以理解	0
儿童上学	荷塘	0
土壤肥沃	土地肥沃	1
人物美好品质	早晨美好	0
豪情壮志	风雨	0
梦想精神	全副精神高度集中	0
经历少	出自历史故事	0
身材圆润	身材好	1
人英俊	夸人帅	1
硬笔书法	读书治学	0
非常不一样	非常擅长	0
支出比收入多	多而流畅的说	0
忧心	愁闷	1
人不说话	让人不满意	0
相连	洋相	0
长河	河西走廊	0
对恋人思恋	誓言	0
长久永恒	非常擅长	0
熟知	全世界都知道	0
喜欢别人	善于听取别人意见	0
越来越漂亮	慢慢来	0
才子佳人	运动会	0
祝贺生日	赞美医生	0
做事严谨	做爱	0
雪	风骚	0
尊敬师长	最长的一天	0
聊天聊得起劲	想得到却得不到	0
早晨	造反	0
思恋孩子	情词	0
等待消息	人有出息	0
夫妻	缠绵	0
看书很快	读书速度特别快	1
教育子女	教育	1
孙悟空本领	空间	0
很便宜	花的品种很多	0
女人手巧	人生坎坷	0
代莲花	咏鹅	0
女孩子哭	小孩子可爱	0
冰封	下定决心	0
吃饭特别快	讨好别人	0
春天的意味正浓	最长的一天	0
处理事情从容不迫	夫妻感情不好	0
友谊珍贵	入伏	0
憋笑	容易	0
爱情感伤	抑郁	0
失信	不守信用	1
高兴的心情	心情紧张	0
山和令	家庭和睦	0
早春景物	赞秋	0
亲密的含手	生命力旺盛的样子	0
非常可怜	非常安静	0
老人很老	很少有人知道	0
太阳初升	太平盛世	0
高明的带手	聪明带手	1
天空大	蓝天	1
晚霞景色	灵隐寺	0
心不安	举止拘束心中不安	1
生命短暂	生意好	0
被保护	被吓到	0
赞扬月亮	白杨树	0
赞美竹子	华佗	0
动作轻柔	坚持作恶不肯悔改	0
一群好朋友	春光美好	0
美好开始	开始	1
悲痛	修身养性	0
心情无比激动	无比	0
孤傲高冷	高冷	1
人物爱国	思念爱人	0
社会安宁	社会动荡	0
称赞不止	不负	0
洞房	逆水	0
非常感激	非常开心	0
惜别	卧春	0
爱情坚固	爱学习	0
春天的风景	景色	1
思恋家乡及亲人	江雪	0
做事专注	专注	1
非常舒服	非常着急	0
离愁	农作物	0
发愤图强	苟且偷生	0
意境美好	意境	1
赞美秋季	新月派	0
悲凉	悲伤	1
很多人议论	聚集的人极多	0
抒情感激	沉香	0
向往爱情	心情愉快	0
农村风景	玉镯	0
分手后	眼手	0
前程远大	大腹	0
前途好	身材好	0
赞美女人贤惠	触景伤情	0
做事容易	书的内容精彩	0
心平气和	大吃一惊	0
让人敬佩	敬佩	1
自己穷	只顾自己不顾别人	0
七夕	感恩	0
民族文化	文采好	0
带夏季	三伏天	1
夏天的风景	风景	1
注重家风建设	久别重逢	0
突然改变	自然景色	0
议论	猖狂	0
节日热闹景象	枝节	0
女人身材	北方	0
挫折	胜利	0
教师	惊喜	0
没有办法无法可想	没有声音	0
安逸	隐逸	1
与恋人离别	别离	1
数数	慌张	0
古人好学	讨好别人	0
人多的地方	花的品种很多	0
女人诱惑	乐于助人	0
秋天叶子	老子	0
牵手	携手	1
江南美景	江南	1
赞美秋天的鲜花	倾慕	0
代莲花	睡莲	1
不吃饭不睡觉	不离不弃	0
咏春	凄美	0
劳动	辛勤劳动	1
女孩气质	女生气质	1
金碧辉煌	黯然无光	0
自满	自豪	0
棋盘	下棋	1
丰收	渴望	0
恐惧害怕	不怕死	0
希望愿望实现	虚实	0
心神不安	不甘心	0
夕阳落日	铁树	0
人声嘈杂	声音嘈杂	1
振奋激动	动物多	0
女子清秀	胡子	0
情意深厚	意境	0
新年好	东西好吃	0
夏日柳树	夜市	0
颜色特别多	声音特别响亮	0
感动人	人和	0
未来越来越好	关系好	0
大局已定	名气很大	0
渔民	云冈石窟	0
菜肴很丰盛	花朵盛开	0
吃得多	积少成多	0
春天与花	八卦	0
用功学习	同学情谊	0
两个表示时间易逝	两个动物	0
女孩子长得漂亮	教育孩子	0
街上人多热闹	人物	0
人前途无量	贡献力量	0
揽月	真假	0
一说就明白	不用说就能明白	1
更新速度快	度量大	0
暮色	温情	0
喜欢的笑	雪下的大	0
厚德	感情深厚	0
船速度快	速度快	1
意志不坚定	毫不在意	0
书读得特别多	书本多	1
夏季风景	涨水	0
感同身受	同音	0
含有夏	酿酒	0
朋友关系	日有关	0
两个人在月下	人品好	0
日出	聊天	0
男的长得帅	长久的坚持下去	0
循环往复	保护环境	0
类似	不同	0
典故	故事	1
海底两万里	两个动物	0
儿童可爱	爱心	0
战争年代	争先恐后	0
没有食欲	做事慌张没有条理	0
海和水	温和	0
不想分开	不相信	0
颜色开头	以一开头	0
非常厉害	很厉害	1
天气睛朗	白费力气	0
军行	洗澡	0
老师学生多	赚了很多钱	0
男人器官	客人多	0
花朵很多	赚了很多钱	0
急迫的不能在等待	不幸的事接连发生	0
悲伤	锄作田	0
杜鹃鸟	冷清	0
文笔不好	脾气不好	0
含有带梅花	比翼双飞	0
人身器官	中年人	0
说话啰嗦	听话	0
赞美刘伯承	美丽景色	0
风无	一帆风顺	0
头发稀疏	带头做表率	0
湖色	春天景色	0
屈服	抵御	0
小孩子调皮	女子有才华	0
很自由	时间很久	0
憨厚老实	感情深厚	0
哭了	高兴到了极点	0
眼瞎	温度	0
马奔跑	武则天	0
月饼节	热闹	0
男生花心	做生意诚信	0
躲避灾难	很难忘记	0
看的入神	人的品质	0
整齐的排列着	最吝啬的人	0
重归于好手	重归于好带手	1
各种哭	各行各业	0
请教	教授	0
无比开心	无奈	0
能力突出	突然想到	0
写马	终南山	0
国情怀	老年人	0
思恋家乡及亲人	比赛	0
嘴巴大	年纪大	0
喜庆热闹场面	天气热	0
好运顺利	饭菜好吃	0
学习能力强	心力	0
美女	玉兰花	0
想念儿子	关与春	0
个人品质	人的品质	1
教育子女	女子性格	0
落笔	落花	0
非常专业	非常着急	0
情绪激动	虚假而动听的话	0
心情难以平静	一见钟情	0
哀痛	仙气	0
爱人	红梅	0
梦里	心里	0
即景抒情	服装	0
道别	等闲	0
天石	石头	1
含冬雪	馒头	0
女人贤惠	集体	0
丹凤	聊天	0
唯美忧伤	野鸭	0
女性	发财	0
夕阳	河花	0
要求非常迫切	非常开心	0
北方	南边	0
月饼节	反问	0
朋友的有名	清明节	0
有付出就有收获	知错就改	0
意志坚强	身体强壮	0
快快乐乐	身材苗条动作轻快	0
金和玉	态度和蔼可亲	0
老师	李月圆	0
再见	友谊	0
乐府	龙眼	0
愤恨	梳子	0
月月	貂尾	0
很舒适	很重要	0
目光长远	阳光温暖	0
明白了	白日	0
相聚	厌恶	0
神明	恨别	0
厄运	好运	0
狂风暴雨即将来临	腊八	0
人身体好	女人身材好	0
带鱼	师傅带徒弟	0
突破困难	伤心难过	0
看到希望	这里那里的到处看	0
夜晚钓鱼	文明礼貌	0
天气很热	声音很大气势宏伟	0
童年	心伤	0
事物变化大	没有变化	0
含有夏	下棋	0
历史成语故事	健康成长	0
随便说话	说明道理	0
春的有名	枇杷	0
冷血无情	无味	0
白鱼	白云	0
从零开始	重新开始	1
自然界充满生命力	拘谨不自然不安定	0
过于谨慎	满足于现状	0
情意最为深重	深情	1
破烂不堪	房子破旧	1
能力突出	不自量力	0
带有身体部位	身体器官	1
莲花品质	先锋	0
人物神情外貌	古代人物有关	0
气氛安静	安全	0
闲雅	蓝天白云	0
繁荣热闹	热爱	0
胆大包天	大雁	0
情亲	心情好	0
喜庆热闹的场面	很热	0
运动	心情激动	0
风景很好	书法写得好	0
朋友之间	而之	0
有所成就	日有关	0
你不让我我不让你	不知道	0
两只鸡	两个反义词	0
水果美味	大禹治水	0
美女	兔子	0
咏怀	抚今	1
瞬间被感动	虚假而动听的话	0
能赚钱	能力强	0
不怕困难勇往直前	一直不变	0
静止不动	不停止	0
吹牛皮	调皮捣蛋	0
努力就有回报	步伐有力	0
心里乐开了花	心里高兴	1
意思差不多	不骄傲	0
阅读快	心情愉快	0
就在眼前却得不到	罪行多得写不完	0
寂静冷清	多的数不清	0
凭吊古迹	书香	0
思念逝去亲人	散心	0
大海宽广	海洋	1
不读书	古人勤奋读书	0
女子好看	思怀	0
女性美貌	人性格	0
大小不一样	一点儿也不保留	0
又喜又悲	尊师重道	0
朋友之间友情	求雨	0
霓虹	心情紧张	0
小鸟可爱	渺小	0
能力弱	生命力旺盛的样子	0
何花	荷花	1
惜才	茅塞	0
入狱	看书入迷	0
隐居	苏州	0
怀乡	聆听	0
技艺十分巧妙	分别	0
人忙碌	看别人笑话	0
拼尽全力	拼搏	0
写竹	画竹	1
相对应	对父母爱	0
愁苦	轻松	0
比喻构词	一三反义词	0
夏季优美	叶子	0
雪花美丽	家庭美满	0
悼念故人	兰陵	0
思虑周全	全世界都知道	0
过的很好	输的很惨	0
失利	所向披靡	0
厄运	福气	0
的秋天	血腥的杀戮	0
刻意躲避	躲避	1
永远在一起	以一开头	0
妇女	超越	0
约束自己	夸自己	0
物体明亮闪烁发光	反映人物优秀品质	0
秋季丰收	内容丰富	0
南和北	和以前一样	0
兴奋到了极点	点评到位	0
走路声音小	名声很大	0
夸奖老师	老人慈祥	0
怀念去世父亲	疑问	0
黄昏	狗尾草	0
社会稳定	国家兴盛社会安宁	1
年龄很小	缘分很深	0
女人气质	香炉	0
高三	书法技艺高超	0
某种道理	尊师重道	0
包含端午	倒霉	0
人诚实	真诚	1
看到美食流口水	水流	0
好运气来袭	女生气质	0
人忘恩负义	人物神态	0
月色	活力	0
紧张害怕	害怕	1
感觉灵敏	心灵美	0
说话声音很大	声音特别响亮	1
读很多书	收获很多	0
老人祝福	祝福人	1
气彩虹	男子帅气	0
路很平坦	来的很晚	0
深情厚谊	情绪高涨	0
团聚	失散	0
水旋律	自律	0
元春	园林	0
万变	一直不变	0
事小	很小	1
做事熟练轻而易举	做事慌张没有条理	0
严冬	热暑	0
恋人	行善	0
文学作品	古人读书求学	0
会做生意	赞美女生	0
雪的有名	失败	0
乡情	抒情思乡	1
错了	人死了	0
抚今思昔	山城	0
欢庆节日	枝节	0
伤今	外交	0
年纪轻	轻松	0
凶狠毒辣	凶狠	1
女子仙气	女子美丽	1
有内涵	内涵	1
赞美美人	小人物	0
帝王	皇帝	1
便宜实惠	不切实际	0
风和	和以前一样	0
吊古伤今	白鹭	0
争着向前唯恐落后	落后	0
做事有准备	不幸的事接连发生	0
人生理想	年老	0
弓鸟	好色	0
很多鱼排队进入	花的品种很多	0
人恐惧	人心	0
做事非常认真	非常擅长	0
边疆	边塞风光	1
秋天悲伤	冬天	0
夏季优美	猕猴桃	0
暂时忍耐	时间很久	0
兴奋高兴	很高兴	1
精神旺盛	精神好	1
对恋人思恋	自立	0
逆水划船	水清澈	0
一发	最长的一天	0
两个老虎	两个无	0
花钱比赚钱多	赚了很多钱	1
好多花	好处很多	0
运动员拼搏	心情激动	0
对老婆思念	太极拳	0
暴雨即将来临	月牙	0
黄山景区	夏天景色	0
腊梅	仙风道骨	0
元春	春意	1
热心帮助别人	看透人心	0
思乡之情	田玉	0
自己不会说话	不会说话	1
男女亲密	赞美父亲	0
女人能干	种菜	0
心里烦躁	心境淡然	0
良师	良心	0
眼睛好	演技好	0
打人	打架	1
鼓声	没有声音	0
春天风光	风浪	0
两个人很相爱	两个不	0
壮志	壮志凌云	1
思念故乡亲人	溶洞	0
心情特别好	夫妻感情好	0
人机智聪明	一家人幸福	0
眷恋	潮汐	0
冬天的美景	消愁	0
时光倒流	馋的流口水	0
出奇	平常	0
心情错综复杂	心情十分急切	0
人身材好	身材好	1
应付了事	赚了很多钱	0
涵养智慧	人物智慧	1
写梅	腊梅	1
想念父亲	蛙叫	0
坚持正义	两个反义词	0
静静等待	是非	0
对工作认真	工作认真负责	1
英雄人物	人物说话语气	0
很仙	赚了很多钱	0
一点一点积累	没有一点破绽	0
敬业精神	精神好	0
做到最好	脾气不好	0
钱很少	心情很压抑	0
莲花精神	五行	0
读书多学识丰富	色彩丰富	0
古代皇帝	巧合	0
亲人亲情	男朋友	0
无意	特意	0
迷恋	厌倦	0
相互谦让	相信	0
美食味道	美梦	0
学习方面	爱学习	1
很吵	很爽	0
水仙花	水流	0
非常瘦	非常愿意	0
很规矩很严肃	很规矩很庄重	1
人从容镇定	环境影响人	0
两个表示看	两个人相爱	0
永不忘记	不知道	0
努力得到回报	点评到位	0
江南暮春	春节祝福	0
急切地想试一试	看淡一切	0
秋的悲伤	秋季	1
东日	东西好	0
初春美景	情亲	0
春夏秋冬四季景物	负责	0
品质	品格	1
忠心耿耿	虚与委蛇	0
树很绿	声音很大气势宏伟	0
赞美秋天的鲜花	秋季	1
同学送别	惜别	1
夏天的景物	落雪	0
歌词写得好	祖国大好河山	0
人惊恐	惊喜	0
陶醉享受	虚心接受意见	0
担当精神	兴致高精神足	0
人体气官	男人霸气	0
欢庆节日	节日	1
夕阳落日	夕阳西下	1
说教师	恩师	1
山林	江海	0
绝情心狠	心情紧张	0
蝴蝶蜜蜂	蝴蝶	1
慈祥和善	水和船	0
倾国倾城	美女	1
脖子	然子	0
爱国情怀	黄鹂	0
美好期望	天气不好	0
面目表情	人物神态	1
人物高贵品质	人物仪表	0
反义词	同义词	0
服装	克服困难	0
温暖阳光	眼光好	0
春末夏初	不忘初心	0
时间过得太快	爱而不得	0
因果关系	朋友关系好	0
吃鸡	吃的快	0
唯美忧伤	白露茶	0
秋天花	天气不好	0
坚持就是胜利	风景名胜	0
赞颂国家	小时候	0
心里不明白不相信	不相信	1
疯狂	沉稳	0
竹子梅花	男子外貌	0
人生理想	志向	1
言论	言行	1
建筑高	建筑物	1
努力追求	声势威力很大	0
春景	乞丐	0
反义词组成	功成	0
夏日凉爽	女娲	0
恋爱了	小溪	0
小花	小孩	0
悠闲	板栗	0
超市里商品很多	商品很多	1
日落景色	秋季	0
晚秋	万里	0
夸女	倾国倾城	1
街道热闹	全世界都知道	0
朋友间深厚情谊	朋友间的情谊深厚	1
不要乱说话	乱说话	1
费了很大劲	进步很大	0
很繁华	繁荣	1
很多树	赚了很多钱	0
离别	湘江	0
对女人思念	女强人	0
秋天忧伤	春节	0
思念故乡亲人	故国	1
鸟	清欢	0
传统文化	变化大	0
时间消逝得快	跑步快	0
令人开心	非常开心	1
正反意词	乱正	0
兰花	梅雨季节	0
提前准备	冲在最前面	0
精神高尚	用尽精力费尽心思	0
话比较少	比喻修辞手法	0
时间流失	馋的流口水	0
憋笑	近义词反义词	0
老师	螳螂	0
世间诱惑	时间很久	0
人精明	精明	1
努力不放弃	不放弃	1
独一	一三反义词	0
衰世	盛世	0
动作非常快	非常了解	0
临别赠言	玉兰	0
夏季风	梦境	0
独匠	傲慢	0
作品出色	出自历史故事	0
梅花的精神	雷声	0
奋斗青春	书法家	0
关塞	缅怀	0
村庄	情深	0
春美景	力量	0
做梦	陌生人	0
酒文化	变化大	0
老师教书育人	人老	0
伤今	炎炎夏日	0
不退缩	不懂就问	0
大眼	功劳很大	0
内心情感复杂	姐妹感情好	0
风景好	技术好	0
淡笑	笑容	1
离别感伤	感慨	0
话说的很多	想的很多	0
敢于拼搏	善于用人	0
太阳炎热	过年热闹	0
秋实	秋天果实	1
乡思	传情	0
咏怀	出游	0
借景抒情	光明	0
忧伤离别	泸沽湖	0
赞扬月亮	扶摇	0
娱乐项目多	少说话多做事	0
古代女人	风筝	0
人物品德	人物说话语气	0
祝寿	感恩	0
害怕的心情	害怕	1
朋友之间友谊深厚	夫妻感情深	0
离别思恋	尊敬	0
盛夏	严冬	0
浪费时间	貂尾	0
等不急	离不开	0
声誉	名声很大	1
秋雨景色	谦虚	0
很专一	团结一致共同努力	0
男人好	女人身材好	0
千年	新年	0
读书入迷	排队进入	0
想念家乡亲人	乡思	1
豪放	交流	0
朋友之间深厚情谊	时间变化	0
秋天	入伏	0
人物学习态度	人物	0
赞扬人物品质	人物神态	0
携手共进	进退	0
秉烛	秉公	0
自由飞翔	翱翔	1
积极性	事物两面性	0
鼠的吉利	豪迈雄壮的话	0
进步神速	工匠精神	0
带有送别之意	竹子	0
节日喜庆	喜庆气氛	1
吕布	学习	0
夕阳景色	暮年	1
最喜欢	喜悦	0
最多的颜色	最大的瀑布	0
学习激励	新老交替	0
自神话故事	少说话多做事	0
情人	十月	0
古代战争	古代寓言	0
抒情	夜光杯	0
心上人	安逸	0
对老婆思念	坚强	0
无奈叹气	无味	0
夏季的嗯	少见	0
心情痛苦	比翼双飞	0
挣钱很多	话很多	0
力量强大	大义	0
天气凉	男子帅气	0
暴雨即将来临	信心	0
水很脏	很辣	0
有暗恋的人	云梦	0
孝道	南昌	0
尊敬老人	仇人	0
与恋人离别	繁星	0
写江	笑对人生	0
冬天天气晴朗	气势磅礴	0
无私分享	胸无大志	0
离别家人	离去	1
中考励志	志同道合	0
恋人	媳妇	1
学霸	男人霸气	0
对亲人思念	猕猴桃	0
人能力强	坏人	0
太阳起	太平盛世	0
大雁南飞	风大	0
阅读好处	乌江	0
壮志	壮志难酬	1
夏日风	仲夏	1
杯古	公主	0
忧虑	白发	0
追忆	独处	0
人微笑	人有出息	0
房子很大	功劳很大	0
浮云	出众	0
人思考	人坏	0
夏天早上	达摩	0
赞美早晨美好	陌生	0
离别的伤感	情比金坚	0
文章自然不受约束	举止拘束心中不安	0
一刻不停	一句话也不说	0
内心喜悦	一心一意类似	0
东西精致	精神不振	0
各个方向	方向	1
眼神好	画画好	0
爱惜光阴	德州	0
饭菜很好吃	画画好	0
巨变	变化	1
秋天景象	雨后天晴	0
枝叶繁茂	国家繁荣昌盛	0
沉着冷静	高冷	0
自己犯错	贬低自己	0
历经沧桑	正经	0
关系很熟	很忙	0
美味人人爱吃	吸引人	0
非常长	非常了解	0
月球	长寿	0
士兵英勇	平静	0
冤枉别人	看别人笑话	0
太阳出来	笑起来好看	0
父母已经老了	篆刻	0
种类多差别大	类别多	1
技术很好	技术好	1
生意做得好	做好自己	0
母亲节	节日	0
好山好水	自私	0
自己没文化	做好自己	0
生活悠闲自在	聚在一起	0
古代赞美教师	教师	1
女娲	女生气质	0
你说我猜	说话谨慎	0
美妙的音乐	豪迈雄壮的话	0
送别祝愿	评论	0
冷血无情	一见钟情	0
夏季景物	夸赞	0
排队整齐	不整齐	0
班主任	完成任务	0
怀乡	气愤	0
恋情	花茶	0
人变化	变化大	1
有文采	有钱	0
思念家乡及家人	碧莲	0
路上行人少	很少有人知道	0
相互信任	相聚	0
心情慌张	心情很压抑	0
雪的有名	李敖	0
速度特快	最快的速度	1
题赠	刻苦钻研	0
心坏	举止拘束心中不安	0
祝福教师	金色	0
清闲	才子佳人	0
将来	周恩来	0
特别悲伤	外婆	0
深秋夜	明月清风	0
人积极	聚集的人极多	0
秋的悲伤	桃源	0
结婚	新婚	1
骄傲自满傲视别人	善于听取别人意见	0
好山好水	豆蔻	0
豪放	高风亮节	0
害怕紧张	事情紧急	0
沧海桑田	海鲜	0
跟朋友离别	斑鸠	0
适合	不当	0
感悟	感想	1
彼和此	分和析	0
春光	春之美	1
暮色	氤氲	0
寓情于景	悼忆	0
牛郎织女	竹报平安	0
平等	内心平静	0
伤悲	佛跳墙	0
动物活泼	惊天动地	0
秋天的好	文章写的好	0
规划未来	笑起来好看	0
人高傲自大	房屋高大华丽	0
做事有信心	做生意诚信	0
送别爱人	嚣张	0
怀古伤今	巷子	0
悲伤愁苦的意思	意思相同	0
用心专一	一心一意类似	1
被惊吓到	想得到却得不到	0
食物种类多	人物	0
两个自	自自	1
喝酒尽兴	不感兴趣	0
美人	熬夜	0
赞美母爱	求雨	0
单独行动带马	大道之行也	0
睡得好	庄稼长得好	0
三伏天	芝麻	0
含教师	变通	0
离别感伤	悲痛	1
西湖	优秀品质	0
无上	两个无	1
老师对学生好	学习好	0
祖国繁荣昌盛	三国演义中	0
人心情急切	看透人心	0
银河	得意	0
以古讽今	金枝玉叶	0
名气小	脾气不好	0
忧心	结发	0
十分吃惊	辩论场面十分激烈	0
借凭吊屈	菠萝	0
人威严	人坏	0
少数民族	话很少	0
事情突然停止	突然停止	1
很自责内疚	愧疚	1
事业上升	不幸的事接连发生	0
交心	担心	0
吃得香	走得多	0
是非人	是非	1
春天的景物	吃的快	0
写雨	小说	0
离别感伤	惜别	1
儿童成长	铁杵磨成针	0
女子柔弱	女子美丽	0
思恋友人	清明节	0
孤独影子	母子	0
凄凉	劝学	0
爱家人	气势汹汹盛气凌人	0
老房子	男子帅气	0
很特殊	很感动	0
情谊如兄弟带手	同学情谊	0
戍边	送考	0
借古论今	海涅	0
人年纪大	雨大	0
勤奋努力	兴奋	0
很恩爱	很想吃	0
人意志坚强	打扰别人	0
少年郎	厌倦	0
技术很熟练	收获很多	0
树和鱼	鱼打头	1
男子美貌	男子俊美	1
赞美女人贤惠	荀彧	0
父母爱子女	女子美丽	0
房屋破烂	笑容灿烂	0
春天的花	春天有关	1
四季阳光	四大名著	0
赞扬妈妈	绝情	0
没有回头路	没有声音	0
差别很小	很冷	0
根本不可能	意志坚定不可动摇	0
禹治水	山水风景优美	0
看的入迷	这里那里的到处看	0
不切合实际	不顾一切	0
翻来覆去睡不着觉	不值得一提	0
配合的好	配合默契	1
英雄	胆小鬼	0
喜悦之情	情绪低落	0
让人记忆深刻	人品好	0
物品十分贵重	十分珍贵	1
收入	支出	0
祝福学习	数学	0
理想实现	想了又想	0
完整	漏洞	0
美人	安徽	0
美女好看	大西北	0
和朋友依依惜别	兴衰	0
中国文化	变化大	0
落笔	落魄	0
活气	满意	0
美女好看	蓬莱仙岛	0
质问	女生气质	0
看得特远	获得第一名	0
恭敬谨慎	斑斓	0
个性独特	两个无	0
赞美秋天的鲜花	高山流水	0
表情	人神态	1
父母健康	难难	0
寒冷冬天	人天	0
路途奔波劳累	波浪	0
白天睡觉	天气	0
愉快	悲痛	0
读书快	古人勤奋读书	0
有关动物	动物名称	1
赞扬人品质	人天	0
情况万分危急	情侣很般配	0
夏天暴雨	夏天	1
赞美夏日美好	夏至	1
想念父母	公文	0
天天在一起	意见不一致	0
安慰别人	看不起别人	0
想念妻子	古街	0
味道鲜美	能说会道	0
非常好奇	非常了解	0
激励学习	学习	1
内心坚强	一心一意类似	0
秋天的景物	秋天	1
一看就明白	第一次尝试	0
非常神奇	非常愿意	0
快哭	哭泣	1
楼房高大	祖国大好河山	0
战事	做事机警敏捷	0
爱情思念	长廊	0
母亲	樱桃	0
秋的悲伤	四海	0
同事相处融洽	历史故事	0
充满正气不吝啬	非常生气	0
少年天才	人少冷清	0
想念去世父亲	白衣天使	0
女生想念男生	笛声	0
天冷极了下着雪	执着	0
庄周	危险	0
体会	曲解	0
人很虚弱	人很多	0
寒梅	提笔	0
夸奖蜜蜂	拟古	0
怀念爸爸	布达拉宫	0
初春景象	橙色	0
冬天太阳	冬天阳光	1
天冷下雪	地位低下	0
月光	目光短浅	0
喜欢得舍不得放下	想得到却得不到	0
恋人不在身边	反问	0
风特别大	声音特别响亮	0
想念家乡思念亲人	狩猎	0
梅花	见面	0
雪景的著名	寒露	0
房间干净明亮	人间情谊	0
思念	品茗	0
国家兴盛安定	气势汹汹盛气凌人	0
风雨雪	家风	0
雪景的著名	冬雪	1
